Customer_ID,Customer_Name,Order_ID,Sales,Row_Num
CL-12565,Clay Ludtke,CA-2016-128867,75.96,31
CL-12565,Clay Ludtke,CA-2016-128867,75.96,32
CL-12565,Clay Ludtke,CA-2015-135580,74.94,33
CL-12565,Clay Ludtke,CA-2015-135580,74.94,34
CL-12565,Clay Ludtke,CA-2015-135580,68.52,35
CL-12565,Clay Ludtke,CA-2015-135580,68.52,36
CL-12565,Clay Ludtke,CA-2016-106530,58.112,37
CL-12565,Clay Ludtke,CA-2016-106530,58.112,38
CL-12565,Clay Ludtke,CA-2016-128867,27.24,39
CL-12565,Clay Ludtke,CA-2016-128867,27.24,40
CL-12565,Clay Ludtke,CA-2016-106530,25.12,41
CL-12565,Clay Ludtke,CA-2016-106530,25.12,42
CL-12565,Clay Ludtke,CA-2016-134803,22.72,43
CL-12565,Clay Ludtke,CA-2016-134803,22.72,44
CL-12565,Clay Ludtke,CA-2014-125731,21.728,45
CL-12565,Clay Ludtke,CA-2014-125731,21.728,46
CL-12565,Clay Ludtke,CA-2014-127936,21.24,47
CL-12565,Clay Ludtke,CA-2014-127936,21.24,48
CL-12565,Clay Ludtke,CA-2017-129567,17.456,49
CL-12565,Clay Ludtke,CA-2017-129567,17.456,50
CL-12565,Clay Ludtke,CA-2014-131310,11.264,51
CL-12565,Clay Ludtke,CA-2014-131310,11.264,52
CL-12565,Clay Ludtke,CA-2016-106530,10.688,53
CL-12565,Clay Ludtke,CA-2016-106530,10.688,54
CL-12565,Clay Ludtke,CA-2016-106530,10.368,55
CL-12565,Clay Ludtke,CA-2016-106530,10.368,56
CL-12700,Craig Leslie,CA-2016-149279,1325.76,1
CL-12700,Craig Leslie,CA-2016-149279,1325.76,2
CL-12700,Craig Leslie,CA-2016-108875,511.056,3
CL-12700,Craig Leslie,CA-2016-108875,511.056,4
CL-12700,Craig Leslie,US-2017-166037,449.91,5
CL-12700,Craig Leslie,US-2017-166037,449.91,6
CL-12700,Craig Leslie,CA-2016-108875,21.44,7
CL-12700,Craig Leslie,CA-2016-108875,21.44,8
CL-12700,Craig Leslie,CA-2017-141446,18,9
CL-12700,Craig Leslie,CA-2017-141446,18,10
CL-12700,Craig Leslie,CA-2016-149279,15.552,11
CL-12700,Craig Leslie,CA-2016-149279,15.552,12
CL-12700,Craig Leslie,CA-2017-159604,8.76,13
CL-12700,Craig Leslie,CA-2017-159604,8.76,14
CL-12700,Craig Leslie,CA-2016-149279,3.108,15
CL-12700,Craig Leslie,CA-2016-149279,3.108,16
CM-11815,Candace McMahon,CA-2017-121489,572.58,1
CM-11815,Candace McMahon,CA-2017-121489,572.58,2
CM-11815,Candace McMahon,CA-2017-121489,388.704,3
CM-11815,Candace McMahon,CA-2017-121489,388.704,4
CM-11815,Candace McMahon,CA-2017-145765,271.968,5
CM-11815,Candace McMahon,CA-2017-145765,271.968,6
CM-11815,Candace McMahon,CA-2017-145765,195.96,7
CM-11815,Candace McMahon,CA-2017-145765,195.96,8
CM-11815,Candace McMahon,CA-2017-140494,111.96,9
CM-11815,Candace McMahon,CA-2017-140494,111.96,10
CM-11815,Candace McMahon,CA-2014-127383,49.568,11
CM-11815,Candace McMahon,CA-2014-127383,49.568,12
CM-11815,Candace McMahon,CA-2017-121489,33.18,13
CM-11815,Candace McMahon,CA-2017-121489,33.18,14
CM-11815,Candace McMahon,CA-2014-151554,20.736,15
CM-11815,Candace McMahon,CA-2014-151554,20.736,16
CM-11815,Candace McMahon,CA-2017-145765,15.552,17
CM-11815,Candace McMahon,CA-2017-145765,15.552,18
CM-11815,Candace McMahon,CA-2016-110730,13.68,19
CM-11815,Candace McMahon,CA-2016-110730,13.68,20
CM-11935,Carlos Meador,US-2016-135923,451.136,1
CM-11935,Carlos Meador,US-2016-135923,451.136,2
CM-11935,Carlos Meador,US-2016-135923,64.864,3
CM-11935,Carlos Meador,US-2016-135923,64.864,4
CM-11935,Carlos Meador,CA-2015-147816,35.12,5
CM-11935,Carlos Meador,CA-2015-147816,35.12,6
CM-11935,Carlos Meador,US-2016-135923,14.272,7
CM-11935,Carlos Meador,US-2016-135923,14.272,8
CM-12115,Chad McGuire,CA-2017-100524,677.58,1
CM-12115,Chad McGuire,CA-2017-100524,677.58,2
CM-12115,Chad McGuire,CA-2017-149699,474.95,3
CM-12115,Chad McGuire,CA-2017-149699,474.95,4
CM-12115,Chad McGuire,CA-2017-137414,369.16,5
CM-12115,Chad McGuire,CA-2017-137414,369.16,6
CM-12115,Chad McGuire,CA-2017-100524,75.04,7
CM-12115,Chad McGuire,CA-2017-100524,75.04,8
CM-12115,Chad McGuire,CA-2017-100524,29.78,9
CM-12115,Chad McGuire,CA-2017-100524,29.78,10
CM-12115,Chad McGuire,CA-2015-105361,17.64,11
CM-12115,Chad McGuire,CA-2015-105361,17.64,12
CM-12115,Chad McGuire,CA-2017-137414,17.46,13
CM-12115,Chad McGuire,CA-2017-137414,17.46,14
CM-12160,Charles McCrossin,CA-2016-155530,2003.52,1
CM-12160,Charles McCrossin,CA-2016-155530,2003.52,2
CM-12160,Charles McCrossin,CA-2017-113453,329.988,3
CM-12160,Charles McCrossin,CA-2017-113453,329.988,4
CM-12160,Charles McCrossin,CA-2016-111493,98.16,5
CM-12160,Charles McCrossin,CA-2016-111493,98.16,6
CM-12160,Charles McCrossin,CA-2017-113453,71.376,7
CM-12160,Charles McCrossin,CA-2017-113453,71.376,8
CM-12160,Charles McCrossin,CA-2017-162936,23.18,9
CM-12160,Charles McCrossin,CA-2017-162936,23.18,10
CM-12160,Charles McCrossin,CA-2017-156412,5.346,11
CM-12160,Charles McCrossin,CA-2017-156412,5.346,12
CM-12160,Charles McCrossin,US-2017-139955,1.744,13
CM-12160,Charles McCrossin,US-2017-139955,1.744,14
CM-12190,Charlotte Melton,CA-2017-146164,607.52,1
CM-12190,Charlotte Melton,CA-2017-146164,607.52,2
CM-12190,Charlotte Melton,CA-2015-101154,443.92,3
CM-12190,Charlotte Melton,CA-2015-101154,443.92,4
CM-12190,Charlotte Melton,CA-2017-165386,183.372,5
CM-12190,Charlotte Melton,CA-2017-165386,183.372,6
CM-12190,Charlotte Melton,US-2017-118598,119.94,7
CM-12190,Charlotte Melton,US-2017-118598,119.94,8
CM-12190,Charlotte Melton,CA-2015-152527,77.88,9
CM-12190,Charlotte Melton,CA-2015-152527,77.88,10
CM-12190,Charlotte Melton,CA-2017-146164,31.16,11
CM-12190,Charlotte Melton,CA-2017-146164,31.16,12
CM-12190,Charlotte Melton,CA-2015-158554,11.352,13
CM-12190,Charlotte Melton,CA-2015-158554,11.352,14
CM-12235,Chris McAfee,CA-2016-155845,1399.944,1
CM-12235,Chris McAfee,CA-2016-155845,1399.944,2
CM-12235,Chris McAfee,CA-2016-144309,679.96,3
CM-12235,Chris McAfee,CA-2016-144309,679.96,4
CM-12235,Chris McAfee,CA-2016-101525,109.92,5
CM-12235,Chris McAfee,CA-2016-101525,109.92,6
CM-12235,Chris McAfee,US-2016-114230,39.808,7
CM-12235,Chris McAfee,US-2016-114230,39.808,8
CM-12235,Chris McAfee,CA-2016-149237,26.94,9
CM-12235,Chris McAfee,CA-2016-149237,26.94,10
CM-12235,Chris McAfee,CA-2016-101525,19.44,11
CM-12235,Chris McAfee,CA-2016-101525,19.44,12
CM-12235,Chris McAfee,CA-2016-144309,18.54,13
CM-12235,Chris McAfee,CA-2016-144309,18.54,14
CM-12235,Chris McAfee,CA-2016-101525,11.16,15
CM-12235,Chris McAfee,CA-2016-101525,11.16,16
CM-12385,Christopher Martinez,CA-2015-145352,6354.95,1
CM-12385,Christopher Martinez,CA-2015-145352,6354.95,2
CM-12385,Christopher Martinez,CA-2017-111738,2022.272,3
CM-12385,Christopher Martinez,CA-2017-111738,2022.272,4
CM-12385,Christopher Martinez,CA-2015-128027,269.49,5
CM-12385,Christopher Martinez,CA-2015-128027,269.49,6
CM-12385,Christopher Martinez,CA-2017-119746,222.384,7
CM-12385,Christopher Martinez,CA-2017-119746,222.384,8
CM-12385,Christopher Martinez,CA-2015-145352,46.74,9
CM-12385,Christopher Martinez,CA-2015-145352,46.74,10
CM-12385,Christopher Martinez,CA-2017-119746,11.52,11
CM-12385,Christopher Martinez,CA-2017-119746,11.52,12
CM-12385,Christopher Martinez,CA-2017-111738,9.12,13
CM-12385,Christopher Martinez,CA-2017-111738,9.12,14
CM-12385,Christopher Martinez,CA-2015-145352,8.34,15
CM-12385,Christopher Martinez,CA-2015-145352,8.34,16
CM-12385,Christopher Martinez,CA-2017-119746,6.464,17
CM-12385,Christopher Martinez,CA-2017-119746,6.464,18
CM-12385,Christopher Martinez,CA-2015-145352,2.74,19
CM-12385,Christopher Martinez,CA-2015-145352,2.74,20
CM-12445,Chuck Magee,CA-2016-133697,56.686,1
CM-12445,Chuck Magee,CA-2016-133697,56.686,2
CM-12445,Chuck Magee,CA-2016-145898,51.45,3
CM-12445,Chuck Magee,CA-2016-145898,51.45,4
CM-12445,Chuck Magee,CA-2016-133697,51.016,5
CM-12445,Chuck Magee,CA-2016-133697,51.016,6
CM-12445,Chuck Magee,CA-2016-145898,35.4,7
CM-12445,Chuck Magee,CA-2016-145898,35.4,8
CM-12445,Chuck Magee,CA-2016-145898,29.9,9
CM-12445,Chuck Magee,CA-2016-145898,29.9,10
CM-12445,Chuck Magee,CA-2016-133697,25.248,11
CM-12445,Chuck Magee,CA-2016-133697,25.248,12
CM-12445,Chuck Magee,CA-2014-133851,23.1,13
CM-12445,Chuck Magee,CA-2014-133851,23.1,14
CM-12445,Chuck Magee,CA-2016-145898,7.83,15
CM-12445,Chuck Magee,CA-2016-145898,7.83,16
CM-12445,Chuck Magee,CA-2014-133851,7.36,17
CM-12445,Chuck Magee,CA-2014-133851,7.36,18
CM-12655,Corinna Mitchell,US-2016-113677,2279.96,1
CM-12655,Corinna Mitchell,US-2016-113677,2279.96,2
CM-12655,Corinna Mitchell,CA-2017-113418,1704.89,3
CM-12655,Corinna Mitchell,CA-2017-113418,1704.89,4
CM-12655,Corinna Mitchell,CA-2015-140410,1212.848,5
CM-12655,Corinna Mitchell,CA-2015-140410,1212.848,6
CM-12655,Corinna Mitchell,CA-2017-143126,521.96,7
CM-12655,Corinna Mitchell,CA-2017-143126,521.96,8
CM-12655,Corinna Mitchell,CA-2015-168088,383.4656,9
CM-12655,Corinna Mitchell,CA-2015-168088,383.4656,10
CM-12655,Corinna Mitchell,CA-2015-140410,89.97,11
CM-12655,Corinna Mitchell,CA-2015-140410,89.97,12
CM-12655,Corinna Mitchell,CA-2015-168088,65.584,13
CM-12655,Corinna Mitchell,CA-2015-168088,65.584,14
CM-12655,Corinna Mitchell,CA-2015-140410,42.6,15
CM-12655,Corinna Mitchell,CA-2015-140410,42.6,16
CM-12655,Corinna Mitchell,CA-2016-169026,23.34,17
CM-12655,Corinna Mitchell,CA-2016-169026,23.34,18
CM-12655,Corinna Mitchell,US-2016-113677,14.94,19
CM-12655,Corinna Mitchell,US-2016-113677,14.94,20
CM-12715,Craig Molinari,CA-2015-133585,1227.9984,1
CM-12715,Craig Molinari,CA-2015-133585,1227.9984,2
CM-12715,Craig Molinari,CA-2014-103492,755.944,3
CM-12715,Craig Molinari,CA-2014-103492,755.944,4
CM-12715,Craig Molinari,CA-2014-103492,719.952,5
CM-12715,Craig Molinari,CA-2014-103492,719.952,6
CM-12715,Craig Molinari,CA-2014-104563,481.568,7
CM-12715,Craig Molinari,CA-2014-104563,481.568,8
CM-12715,Craig Molinari,CA-2014-104563,436.704,9
CM-12715,Craig Molinari,CA-2014-104563,436.704,10
CM-12715,Craig Molinari,CA-2014-104563,204.9,11
CM-12715,Craig Molinari,CA-2014-104563,204.9,12
CM-12715,Craig Molinari,CA-2015-133585,55.328,13
CM-12715,Craig Molinari,CA-2015-133585,55.328,14
CM-12715,Craig Molinari,CA-2014-144974,41.376,15
CM-12715,Craig Molinari,CA-2014-144974,41.376,16
CM-12715,Craig Molinari,CA-2014-144974,21.184,17
CM-12715,Craig Molinari,CA-2014-144974,21.184,18
CM-12715,Craig Molinari,CA-2014-104563,20.65,19
CM-12715,Craig Molinari,CA-2014-104563,20.65,20
CM-12715,Craig Molinari,CA-2014-103492,11.98,21
CM-12715,Craig Molinari,CA-2014-103492,11.98,22
CM-12715,Craig Molinari,CA-2014-144974,5.97,23
CM-12715,Craig Molinari,CA-2014-144974,5.97,24
CM-12715,Craig Molinari,CA-2014-103492,0.898,25
CM-12715,Craig Molinari,CA-2014-103492,0.898,26
Co-12640,Corey-Lock,CA-2015-147501,558.4,1
Co-12640,Corey-Lock,CA-2015-147501,558.4,2
Co-12640,Corey-Lock,US-2014-112949,471.9,3
Co-12640,Corey-Lock,US-2014-112949,471.9,4
Co-12640,Corey-Lock,CA-2016-140543,191.88,5
Co-12640,Corey-Lock,CA-2016-140543,191.88,6
Co-12640,Corey-Lock,CA-2014-162866,32.952,7
Co-12640,Corey-Lock,CA-2014-162866,32.952,8
Co-12640,Corey-Lock,CA-2014-162866,30.016,9
Co-12640,Corey-Lock,CA-2014-162866,30.016,10
Co-12640,Corey-Lock,CA-2015-147501,6.368,11
Co-12640,Corey-Lock,CA-2015-147501,6.368,12
Co-12640,Corey-Lock,CA-2014-136280,5.04,13
Co-12640,Corey-Lock,CA-2014-136280,5.04,14
Co-12640,Corey-Lock,US-2014-112949,3.52,15
Co-12640,Corey-Lock,US-2014-112949,3.52,16
CP-12085,Cathy Prescott,US-2017-167402,4164.05,1
CP-12085,Cathy Prescott,US-2017-167402,4164.05,2
CP-12085,Cathy Prescott,CA-2015-113215,238.152,3
CP-12085,Cathy Prescott,CA-2015-113215,238.152,4
CP-12085,Cathy Prescott,US-2017-167402,212.94,5
CP-12085,Cathy Prescott,US-2017-167402,212.94,6
CP-12085,Cathy Prescott,US-2017-167402,209.94,7
CP-12085,Cathy Prescott,US-2017-167402,209.94,8
CP-12085,Cathy Prescott,CA-2016-113236,184.704,9
CP-12085,Cathy Prescott,CA-2016-113236,184.704,10
CP-12085,Cathy Prescott,CA-2014-127187,129.98,11
CP-12085,Cathy Prescott,CA-2014-127187,129.98,12
CP-12085,Cathy Prescott,CA-2016-113236,47.92,13
CP-12085,Cathy Prescott,CA-2016-113236,47.92,14
CP-12085,Cathy Prescott,CA-2017-144064,47.36,15
CP-12085,Cathy Prescott,CA-2017-144064,47.36,16
CP-12085,Cathy Prescott,CA-2015-145457,46.9,17
CP-12085,Cathy Prescott,CA-2015-145457,46.9,18
CP-12085,Cathy Prescott,CA-2017-132430,45.888,19
CP-12085,Cathy Prescott,CA-2017-132430,45.888,20
CP-12085,Cathy Prescott,US-2017-167402,32.4,21
CP-12085,Cathy Prescott,US-2017-167402,32.4,22
CP-12085,Cathy Prescott,CA-2017-144064,27.44,23
CP-12085,Cathy Prescott,CA-2017-144064,27.44,24
CP-12085,Cathy Prescott,CA-2016-128258,11.34,25
CP-12085,Cathy Prescott,CA-2016-128258,11.34,26
CP-12085,Cathy Prescott,CA-2017-144064,3.24,27
CP-12085,Cathy Prescott,CA-2017-144064,3.24,28
CP-12340,Christine Phan,US-2014-148838,1579.746,1
CP-12340,Christine Phan,US-2014-148838,1579.746,2
CP-12340,Christine Phan,CA-2015-105571,1345.485,3
CP-12340,Christine Phan,CA-2015-105571,1345.485,4
CP-12340,Christine Phan,US-2014-148838,1071.576,5
CP-12340,Christine Phan,US-2014-148838,1071.576,6
CP-12340,Christine Phan,US-2014-148838,613.908,7
CP-12340,Christine Phan,US-2014-148838,613.908,8
CP-12340,Christine Phan,CA-2016-133613,566.97,9
CP-12340,Christine Phan,CA-2016-133613,566.97,10
CP-12340,Christine Phan,US-2016-108098,177,11
CP-12340,Christine Phan,US-2016-108098,177,12
CP-12340,Christine Phan,US-2014-148838,155.04,13
CP-12340,Christine Phan,US-2014-148838,155.04,14
CP-12340,Christine Phan,CA-2017-168102,113.568,15
CP-12340,Christine Phan,CA-2017-168102,113.568,16
CP-12340,Christine Phan,CA-2016-127642,111.96,17
CP-12340,Christine Phan,CA-2016-127642,111.96,18
CP-12340,Christine Phan,CA-2016-164889,71.088,19
CP-12340,Christine Phan,CA-2016-164889,71.088,20
CP-12340,Christine Phan,US-2014-148838,34.86,21
CP-12340,Christine Phan,US-2014-148838,34.86,22
CP-12340,Christine Phan,CA-2015-105571,16.146,23
CP-12340,Christine Phan,CA-2015-105571,16.146,24
CP-12340,Christine Phan,CA-2017-117240,13.128,25
CP-12340,Christine Phan,CA-2017-117240,13.128,26
CP-12340,Christine Phan,CA-2016-133613,9.84,27
CP-12340,Christine Phan,CA-2016-133613,9.84,28
CP-12340,Christine Phan,CA-2016-133613,7.96,29
CP-12340,Christine Phan,CA-2016-133613,7.96,30
CR-12580,Clay Rozendal,US-2017-105998,1673.184,1
CR-12580,Clay Rozendal,US-2017-105998,1673.184,2
CR-12580,Clay Rozendal,CA-2016-155551,230.376,3
CR-12580,Clay Rozendal,CA-2016-155551,230.376,4
CR-12580,Clay Rozendal,US-2017-105998,199.75,5
CR-12580,Clay Rozendal,US-2017-105998,199.75,6
CR-12580,Clay Rozendal,CA-2016-165561,25.35,7
CR-12580,Clay Rozendal,CA-2016-165561,25.35,8
CR-12580,Clay Rozendal,CA-2016-101742,10.528,9
CR-12580,Clay Rozendal,CA-2016-101742,10.528,10
CR-12580,Clay Rozendal,CA-2016-155551,9.664,11
CR-12580,Clay Rozendal,CA-2016-155551,9.664,12
CR-12625,Corey Roper,CA-2014-111003,289.2,1
CR-12625,Corey Roper,CA-2014-111003,289.2,2
CR-12625,Corey Roper,CA-2016-162159,121.78,3
CR-12625,Corey Roper,CA-2016-162159,121.78,4
CR-12625,Corey Roper,CA-2014-111003,45.48,5
CR-12625,Corey Roper,CA-2014-111003,45.48,6
CR-12625,Corey Roper,US-2014-112795,19.44,7
CR-12625,Corey Roper,US-2014-112795,19.44,8
CR-12730,Craig Reiter,CA-2017-116519,904.9,1
CR-12730,Craig Reiter,CA-2017-116519,904.9,2
CR-12730,Craig Reiter,CA-2014-166716,421.372,3
CR-12730,Craig Reiter,CA-2014-166716,421.372,4
CR-12730,Craig Reiter,CA-2016-137239,134.288,5
CR-12730,Craig Reiter,CA-2016-137239,134.288,6
CR-12730,Craig Reiter,CA-2016-137239,113.552,7
CR-12730,Craig Reiter,CA-2016-137239,113.552,8
CR-12730,Craig Reiter,CA-2016-164035,23.12,9
CR-12730,Craig Reiter,CA-2016-164035,23.12,10
CR-12730,Craig Reiter,CA-2016-137239,3.318,11
CR-12730,Craig Reiter,CA-2016-137239,3.318,12
CR-12820,Cyra Reiten,CA-2017-159149,438.336,1
CR-12820,Cyra Reiten,CA-2017-159149,438.336,2
CR-12820,Cyra Reiten,US-2017-136868,344.91,3
CR-12820,Cyra Reiten,US-2017-136868,344.91,4
CR-12820,Cyra Reiten,US-2017-136868,319.96,5
CR-12820,Cyra Reiten,US-2017-136868,319.96,6
CR-12820,Cyra Reiten,CA-2017-159149,175.44,7
CR-12820,Cyra Reiten,CA-2017-159149,175.44,8
CR-12820,Cyra Reiten,CA-2017-159149,89.0664,9
CR-12820,Cyra Reiten,CA-2017-159149,89.0664,10
CR-12820,Cyra Reiten,US-2017-136868,17.04,11
CR-12820,Cyra Reiten,US-2017-136868,17.04,12
CR-12820,Cyra Reiten,CA-2015-128958,13.12,13
CR-12820,Cyra Reiten,CA-2015-128958,13.12,14
CS-11845,Cari Sayre,CA-2017-131828,963.136,1
CS-11845,Cari Sayre,CA-2017-131828,963.136,2
CS-11845,Cari Sayre,CA-2017-147452,167.94,3
CS-11845,Cari Sayre,CA-2017-147452,167.94,4
CS-11845,Cari Sayre,CA-2017-131828,88.776,5
CS-11845,Cari Sayre,CA-2017-131828,88.776,6
CS-11845,Cari Sayre,US-2015-138716,25.032,7
CS-11845,Cari Sayre,US-2015-138716,25.032,8
CS-11845,Cari Sayre,CA-2017-147452,11.76,9
CS-11845,Cari Sayre,CA-2017-147452,11.76,10
CS-11845,Cari Sayre,CA-2014-130575,9.264,11
CS-11845,Cari Sayre,CA-2014-130575,9.264,12
CS-11845,Cari Sayre,CA-2015-136378,9.156,13
CS-11845,Cari Sayre,CA-2015-136378,9.156,14
CS-11845,Cari Sayre,CA-2017-147452,3.89,15
CS-11845,Cari Sayre,CA-2017-147452,3.89,16
CS-11860,Cari Schnelling,CA-2014-124618,479.984,1
CS-11860,Cari Schnelling,CA-2014-124618,479.984,2
CS-11860,Cari Schnelling,CA-2017-158883,25.344,3
CS-11860,Cari Schnelling,CA-2017-158883,25.344,4
CS-11860,Cari Schnelling,US-2017-123204,17.48,5
CS-11860,Cari Schnelling,US-2017-123204,17.48,6
CS-11860,Cari Schnelling,US-2014-121566,6.6,7
CS-11860,Cari Schnelling,US-2014-121566,6.6,8
CS-11860,Cari Schnelling,CA-2017-106047,3.816,9
CS-11860,Cari Schnelling,CA-2017-106047,3.816,10
CS-11860,Cari Schnelling,US-2014-121566,2.688,11
CS-11860,Cari Schnelling,US-2014-121566,2.688,12
CS-11860,Cari Schnelling,CA-2015-150413,1.72,13
CS-11860,Cari Schnelling,CA-2015-150413,1.72,14
CS-11950,Carlos Soltero,US-2014-141257,585.552,1
CS-11950,Carlos Soltero,US-2014-141257,585.552,2
CS-11950,Carlos Soltero,US-2014-159926,539.964,3
CS-11950,Carlos Soltero,US-2014-159926,539.964,4
CS-11950,Carlos Soltero,CA-2017-102820,419.944,5
CS-11950,Carlos Soltero,CA-2017-102820,419.944,6
CS-11950,Carlos Soltero,CA-2016-161746,340.92,7
CS-11950,Carlos Soltero,CA-2016-161746,340.92,8
CS-11950,Carlos Soltero,US-2016-151827,280.782,9
CS-11950,Carlos Soltero,US-2016-151827,280.782,10
CS-11950,Carlos Soltero,CA-2016-161746,242.136,11
CS-11950,Carlos Soltero,CA-2016-161746,242.136,12
CS-11950,Carlos Soltero,CA-2015-151869,102.582,13
CS-11950,Carlos Soltero,CA-2015-151869,102.582,14
CS-11950,Carlos Soltero,CA-2016-120796,99.846,15
CS-11950,Carlos Soltero,CA-2016-120796,99.846,16
CS-11950,Carlos Soltero,US-2014-159926,76.792,17
CS-11950,Carlos Soltero,US-2014-159926,76.792,18
CS-11950,Carlos Soltero,CA-2017-118640,69.712,19
CS-11950,Carlos Soltero,CA-2017-118640,69.712,20
CS-11950,Carlos Soltero,US-2014-159926,60.312,21
CS-11950,Carlos Soltero,US-2014-159926,60.312,22
CS-11950,Carlos Soltero,US-2014-159926,50.997,23
CS-11950,Carlos Soltero,US-2014-159926,50.997,24
CS-11950,Carlos Soltero,US-2017-126053,41.96,25
CS-11950,Carlos Soltero,US-2017-126053,41.96,26
CS-11950,Carlos Soltero,US-2016-151827,31.984,27
CS-11950,Carlos Soltero,US-2016-151827,31.984,28
CS-11950,Carlos Soltero,CA-2015-151869,20.04,29
CS-11950,Carlos Soltero,CA-2015-151869,20.04,30
CS-11950,Carlos Soltero,CA-2016-161746,19.96,31
CS-11950,Carlos Soltero,CA-2016-161746,19.96,32
CS-11950,Carlos Soltero,CA-2016-161746,12.39,33
CS-11950,Carlos Soltero,CA-2016-161746,12.39,34
CS-11950,Carlos Soltero,CA-2017-144365,11.68,35
CS-11950,Carlos Soltero,CA-2017-144365,11.68,36
CS-11950,Carlos Soltero,US-2017-126053,9.45,37
CS-11950,Carlos Soltero,US-2017-126053,9.45,38
CS-11950,Carlos Soltero,CA-2016-159737,8.808,39
CS-11950,Carlos Soltero,CA-2016-159737,8.808,40
CS-11950,Carlos Soltero,CA-2017-118640,8.792,41
CS-11950,Carlos Soltero,CA-2017-118640,8.792,42
CS-11950,Carlos Soltero,US-2014-159926,1.944,43
CS-11950,Carlos Soltero,US-2014-159926,1.944,44
CS-12130,Chad Sievert,CA-2014-118962,340.144,1
CS-12130,Chad Sievert,CA-2014-118962,340.144,2
CS-12130,Chad Sievert,CA-2015-102036,199.74,3
CS-12130,Chad Sievert,CA-2015-102036,199.74,4
CS-12130,Chad Sievert,CA-2014-118962,110.96,5
CS-12130,Chad Sievert,CA-2014-118962,110.96,6
CS-12130,Chad Sievert,US-2016-144211,108.576,7
CS-12130,Chad Sievert,US-2016-144211,108.576,8
CS-12130,Chad Sievert,US-2015-120712,88.8,9
CS-12130,Chad Sievert,US-2015-120712,88.8,10
CS-12130,Chad Sievert,CA-2014-118962,20.94,11
CS-12130,Chad Sievert,CA-2014-118962,20.94,12
CS-12130,Chad Sievert,US-2016-144211,15.48,13
CS-12130,Chad Sievert,US-2016-144211,15.48,14
CS-12175,Charles Sheldon,CA-2017-117632,285.48,1
CS-12175,Charles Sheldon,CA-2017-117632,285.48,2
CS-12175,Charles Sheldon,CA-2017-117632,238.62,3
CS-12175,Charles Sheldon,CA-2017-117632,238.62,4
CS-12175,Charles Sheldon,CA-2014-109302,196.21,5
CS-12175,Charles Sheldon,CA-2014-109302,196.21,6
CS-12175,Charles Sheldon,US-2016-159415,79.12,7
CS-12175,Charles Sheldon,US-2016-159415,79.12,8
CS-12175,Charles Sheldon,CA-2017-117632,19.168,9
CS-12175,Charles Sheldon,CA-2017-117632,19.168,10
CS-12175,Charles Sheldon,CA-2016-157714,9.99,11
CS-12175,Charles Sheldon,CA-2016-157714,9.99,12
CS-12175,Charles Sheldon,CA-2017-161592,8.1,13
CS-12175,Charles Sheldon,CA-2017-161592,8.1,14
CS-12175,Charles Sheldon,CA-2017-117632,7.77,15
CS-12175,Charles Sheldon,CA-2017-117632,7.77,16
CS-12250,Chris Selesnick,CA-2014-162775,646.74,1
CS-12250,Chris Selesnick,CA-2014-162775,646.74,2
CS-12250,Chris Selesnick,CA-2014-162775,572.58,3
CS-12250,Chris Selesnick,CA-2014-162775,572.58,4
CS-12250,Chris Selesnick,CA-2014-101560,397.6,5
CS-12250,Chris Selesnick,CA-2014-101560,397.6,6
CS-12250,Chris Selesnick,CA-2017-105487,239.96,7
CS-12250,Chris Selesnick,CA-2017-105487,239.96,8
CS-12250,Chris Selesnick,CA-2017-105487,103.192,9
CS-12250,Chris Selesnick,CA-2017-105487,103.192,10
CS-12250,Chris Selesnick,CA-2015-136420,89.696,11
CS-12250,Chris Selesnick,CA-2015-136420,89.696,12
CS-12250,Chris Selesnick,CA-2017-139080,86.352,13
CS-12250,Chris Selesnick,CA-2017-139080,86.352,14
CS-12250,Chris Selesnick,CA-2014-101560,85.96,15
CS-12250,Chris Selesnick,CA-2014-101560,85.96,16
CS-12250,Chris Selesnick,US-2014-169390,64.96,17
CS-12250,Chris Selesnick,US-2014-169390,64.96,18
CS-12250,Chris Selesnick,CA-2014-162775,50.94,19
CS-12250,Chris Selesnick,CA-2014-162775,50.94,20
CS-12250,Chris Selesnick,CA-2015-136420,50.12,21
CS-12250,Chris Selesnick,CA-2015-136420,50.12,22
CS-12250,Chris Selesnick,CA-2014-101560,45.66,23
CS-12250,Chris Selesnick,CA-2014-101560,45.66,24
CS-12250,Chris Selesnick,CA-2017-105487,40.68,25
CS-12250,Chris Selesnick,CA-2017-105487,40.68,26
CS-12250,Chris Selesnick,CA-2015-149811,39.9,27
CS-12250,Chris Selesnick,CA-2015-149811,39.9,28
CS-12250,Chris Selesnick,CA-2017-105487,36,29
CS-12250,Chris Selesnick,CA-2017-105487,36,30
CS-12250,Chris Selesnick,CA-2016-161095,33.568,31
CS-12250,Chris Selesnick,CA-2016-161095,33.568,32
CS-12250,Chris Selesnick,CA-2015-149811,32.34,33
CS-12250,Chris Selesnick,CA-2015-149811,32.34,34
CS-12250,Chris Selesnick,CA-2017-139080,25.92,35
CS-12250,Chris Selesnick,CA-2017-139080,25.92,36
CS-12250,Chris Selesnick,CA-2017-139080,19.68,37
CS-12250,Chris Selesnick,CA-2017-139080,19.68,38
CS-12250,Chris Selesnick,CA-2016-119641,18.96,39
